anime_id,name,genre,type,episodes,rating,members
16001,kokoro connect michi random,"comedy, drama, romance, school, slice of life, supernatural",special,4,8.19,106989
6211,tokyo magnitude 80,drama,tv,11,8.19,121349
232,cardcaptor sakura,"adventure, comedy, drama, fantasy, magic, romance, school, shoujo",tv,70,8.18,181249
4789,ef a tale of melodies,"drama, mystery, romance, supernatural",tv,12,8.18,103657
16918,gin no saji,"comedy, school, shounen, slice of life",tv,11,8.18,116261
16,hachimitsu to clover,"comedy, drama, josei, romance",tv,24,8.18,130646
1486,kodomo no omocha tv,"comedy, drama, romance, shoujo",tv,102,8.18,27893
24997,love live the school idol movie,"music, school, slice of life",movie,1,8.18,38118
32902,mahoutsukai no yome hoshi matsu hito,"fantasy, magic",ova,3,8.18,43372
8063,sekaiichi hatsukoi ova,"comedy, drama, romance, shounen ai",ova,2,8.18,35225
25879,working,"comedy, romance, slice of life",tv,13,8.18,80763
889,black lagoon,"action, seinen",tv,12,8.17,332562
21419,detective conan movie 18 the sniper from another dimension,"action, mystery, police, shounen",movie,1,8.17,12151
2952,final fantasy vii advent children complete,"action, fantasy, super power",ova,1,8.17,77111
934,higurashi no naku koro ni,"horror, mystery, psychological, supernatural, thriller",tv,26,8.17,359494
12189,hyouka,"mystery, school, slice of life",tv,22,8.17,372246
731,interstella5555 the 5tory of the 5ecret 5tar 5ystem,"adventure, drama, music, sci-fi",music,1,8.17,31464
1530,kanon 2006,"drama, romance, slice of life, supernatural",tv,24,8.17,163171
9656,kimi ni todoke 2nd season,"romance, school, shoujo, slice of life",tv,12,8.17,171866
20507,noragami,"action, adventure, shounen, supernatural",tv,12,8.17,515378
31149,persona 3 the movie 4 winter of rebirth,"action, fantasy, seinen, supernatural",movie,1,8.17,13359
4918,xxxholic shunmuki,"comedy, drama, mystery, psychological, supernatural",ova,2,8.17,40401
14075,zetsuen no tempest,"action, drama, fantasy, magic, mystery, psychological, shounen",tv,24,8.17,259900
4772,aria the origination sono choppiri himitsu no basho ni,"comedy, shounen, slice of life",special,1,8.16,11961
781,detective conan movie 03 the last wizard of the century,"adventure, comedy, mystery, police, shounen",movie,1,8.16,26799
1363,detective conan movie 04 captured in her eyes,"adventure, comedy, mystery, police, shounen",movie,1,8.16,25461
223,dragon ball,"adventure, comedy, fantasy, martial arts, shounen, super power",tv,153,8.16,316102
2004,hanada shounenshi,"comedy, drama, slice of life, supernatural",tv,25,8.16,6321
25649,junjou romantica 3,"comedy, drama, romance, shounen ai",tv,12,8.16,39866
153,juuni kokuki,"action, adventure, fantasy, magic, supernatural",tv,45,8.16,66646
5029,major movie yuujou no winning shot,"action, shounen, sports",movie,1,8.16,9943
302,mirai shounen conan,"adventure, drama, sci-fi",tv,26,8.16,15557
8740,one piece film strong world episode 0,"action, adventure, comedy, fantasy, shounen, super power",ova,1,8.16,33862
5682,phantom requiem for the phantom,"action, drama, seinen, thriller",tv,26,8.16,159105
21647,tamako love story,"comedy, romance, slice of life",movie,1,8.16,72708
16049,toaru kagaku no railgun s,"action, sci-fi, super power",tv,24,8.16,137105
1065,touch,"drama, romance, school, shounen, slice of life, sports",tv,101,8.16,12833
18179,yowamushi pedal,"comedy, drama, shounen, sports",tv,38,8.16,91138
47,akira,"action, adventure, horror, military, sci-fi, supernatural",movie,1,8.15,215897
4901,black lagoon robertas blood trail,"action, seinen",ova,5,8.15,108099
23199,durararax2 shou,"action, mystery, supernatural",tv,12,8.15,189407
32122,gintama jump festa 2015 special,"action, comedy, historical, parody, samurai, shounen",special,1,8.15,7923
30415,highspeed free starting days,"school, slice of life, sports",movie,1,8.15,24310
851,kyou kara ore wa,"comedy, shounen",ova,10,8.15,7954
10049,nurarihyon no mago sennen makyou,"action, demons, shounen, supernatural",tv,24,8.15,75612
1943,paprika,"fantasy, horror, mystery, psychological, sci-fi, thriller",movie,1,8.15,163308
4053,prince of tennis the national tournament finals,"comedy, school, shounen, sports",ova,7,8.15,21020
846,school rumble ni gakki,"comedy, romance, school, shounen",tv,26,8.15,93095
9926,sekaiichi hatsukoi,"comedy, drama, romance, shounen ai",tv,12,8.15,94820
31173,akagami no shirayukihime 2nd season,"drama, fantasy, romance, shoujo",tv,12,8.14,80862
4059,clannad mou hitotsu no sekai tomoyohen,"drama, romance, school, slice of life",special,1,8.14,160423
589,ginga nagareboshi gin,"action, adventure, drama, shounen",tv,21,8.14,10575
15059,initial d fifth stage,"action, cars, drama, seinen, sports",tv,14,8.14,26711
7791,kon,"comedy, music, school, slice of life",tv,26,8.14,246276
17265,log horizon,"action, adventure, fantasy, game, magic, shounen",tv,25,8.14,387100
20815,sekaiichi hatsukoi valentinehen,"comedy, romance, shounen ai",movie,1,8.14,13454
535,slayers next,"adventure, comedy, demons, fantasy, magic",tv,26,8.14,39832
2563,aria the ova arietta,"fantasy, sci-fi, shounen, slice of life",ova,1,8.13,20629
9963,detective conan movie 15 quarter of silence,"adventure, comedy, mystery, police, shounen",movie,1,8.13,17165
32551,digimon adventure tri 3 kokuhaku,"action, adventure, comedy, drama",movie,1,8.13,20989
2951,gintama nanigoto mo saiyo ga kanjin nano de tasho senobisuru kurai ga choudoyoi,"action, comedy, historical, mecha, parody, samurai, sci-fi, shounen",special,1,8.13,29331
2762,igano kabamaru,"adventure, comedy, romance, shounen",tv,24,8.13,5063
14713,kamisama hajimemashita,"comedy, demons, fantasy, romance, shoujo, supernatural",tv,13,8.13,189641
14807,kara no kyoukai mirai fukuin,"drama, mystery, seinen, supernatural",movie,1,8.13,41168
81,mobile suit gundam the 08th ms team,"adventure, drama, mecha, military, romance, sci-fi",ova,12,8.13,34177
9204,omae umasou da na,"action, adventure, fantasy, kids",movie,1,8.13,6645
31098,ushio to tora tv 2nd season,"comedy, demons, shounen, supernatural",tv,13,8.13,43916
1023,wolfs rain ova,"adventure, drama, psychological, sci-fi, supernatural",ova,4,8.13,37679
33253,ajin 2nd season,"action, horror, mystery, seinen, supernatural",tv,13,8.12,51382
24921,aoki hagane no arpeggio ars nova cadenza,"action, sci-fi, seinen",movie,1,8.12,12353
1471,city hunter 2,"action, comedy, mystery, shounen",tv,63,8.12,8199
27831,durararax2 ten,"action, mystery, supernatural",tv,12,8.12,132506
2924,ef a tale of memories,"drama, mystery, romance",tv,12,8.12,151106
4672,ghost in the shell 20,"action, mecha, police, psychological, sci-fi, seinen",movie,1,8.12,51789
2448,ghost in the shell stand alone complex 2nd gig  individual eleven,"action, mecha, sci-fi",special,1,8.12,16614
3907,ginga sengoku gunyuuden rai,"adventure, romance, sci-fi, shounen, space",tv,52,8.12,5308
186,initial d second stage,"action, cars, drama, seinen, sports",tv,13,8.12,45825
10080,kami nomi zo shiru sekai ii,"comedy, harem, romance, shounen, supernatural",tv,12,8.12,194300
30885,noragami aragoto ova,"action, adventure, shounen",ova,2,8.12,58075
21469,stand by me doraemon,"comedy, kids, sci-fi, shounen",movie,1,8.12,5712
9941,tiger and bunny,"action, comedy, mystery, super power",tv,25,8.12,104075
14813,yahari ore no seishun love comedy wa machigatteiru,"comedy, drama, romance, school",tv,13,8.12,353876
6421,fullmetal alchemist brotherhood specials,"adventure, drama, fantasy, magic, military, shounen",special,4,8.11,67962
21855,hanamonogatari,"comedy, mystery, supernatural",tv,5,8.11,124886
11739,kimi to boku 2,"comedy, drama, romance, school, shounen, slice of life",tv,13,8.11,44564
2159,ookiku furikabutte,"comedy, sports",tv,25,8.11,49599
28297,ore monogatari,"comedy, romance, shoujo",tv,24,8.11,200833
29831,tamayura sotsugyou shashin part 4  ashita,"comedy, drama, slice of life",movie,1,8.1,3187
2154,tekkon kinkreet,"action, adventure, psychological, supernatural",movie,1,8.11,46018
6505,there she is,"comedy, romance",ona,5,8.11,13935
861,xxxholic,"comedy, drama, mystery, psychological, supernatural",tv,24,8.11,150872
1689,byousoku 5 centimeter,"drama, romance, slice of life",movie,3,8.1,324035
34103,danganronpa 3 the end of kibougamine gakuen  kibouhen,"action, horror, mystery, psychological",special,1,8.1,29969
3665,ginga eiyuu densetsu gaiden rasen meikyuu,"drama, military, sci-fi, space",ova,28,8.1,7712
9996,hyouge mono,"historical, samurai, seinen",tv,39,8.1,10649
7711,karigurashi no arrietty,fantasy,movie,1,8.1,97910
77,mahou shoujo lyrical nanoha as,"action, comedy, drama, magic, super power",tv,13,8.1,41685
401,rurouni kenshin meiji kenkaku romantan  seisouhen,"drama, historical, romance, samurai, shounen",ova,2,8.1,49454
32093,tanakakun wa itsumo kedaruge,"comedy, school, slice of life",tv,12,8.1,101335
12113,berserk ougon jidaihen ii  doldrey kouryaku,"action, adventure, demons, drama, fantasy, horror, military, seinen, supernatural",movie,1,8.09,66721
7338,darker than black kuro no keiyakusha gaiden,"action, mystery, sci-fi, super power",special,4,8.09,136135
32613,elsword el lady,"action, fantasy",ona,12,8.11,3846
3014,ginga eiyuu densetsu waga yuku wa hoshi no taikai,"action, historical, military, sci-fi, space",movie,1,8.09,15069
645,hikaru no go journey to the north star cup,"game, shounen",special,1,8.09,13901
11135,hybrid child,"drama, historical, romance, sci-fi, shounen ai",ova,4,8.09,26036
5781,isekai no seikishi monogatari,"action, comedy, ecchi, fantasy, harem, mecha, school",ova,13,8.09,72021
13767,junjou romantica ova,"comedy, drama, romance, shounen ai",ova,2,8.09,23192
5678,kobato,"comedy, drama, fantasy",tv,24,8.09,88986
6774,kuuchuu buranko,"comedy, drama, psychological, seinen",tv,11,8.09,41521
1089,macross do you remember love,"action, mecha, military, music, romance, sci-fi, space",movie,1,8.09,19240
25161,one piece 3d2y ace no shi wo koete luffy nakama tono chikai,"adventure, comedy, fantasy, shounen",special,1,8.09,30516
995,prince of tennis the national tournament,"action, comedy, shounen, sports",ova,13,8.09,25170
2752,prince of tennis the national tournament semifinals,"action, comedy, sports",ova,6,8.09,21186
15,eyeshield 21,"action, comedy, shounen, sports",tv,145,8.08,83648
122,full moon wo sagashite,"comedy, drama, music, romance, shoujo, supernatural",tv,52,8.08,59374
29095,grisaia no rakuen,"drama, harem, psychological, romance",tv,10,8.08,111962
1594,jigoku shoujo futakomori,"horror, mystery, psychological, supernatural",tv,26,8.08,79816
3092,junjou romantica,"comedy, drama, romance, shounen ai",tv,12,8.08,117910
10721,mawaru penguindrum,"comedy, drama, mystery, psychological",tv,24,8.08,156689
16395,sket dance ova,"comedy, school, shounen",ova,1,8.08,11342
3588,soul eater,"action, adventure, comedy, fantasy, shounen, supernatural",tv,51,8.08,580184
4106,trigun badlands rumble,"action, comedy, sci-fi",movie,1,8.08,68181
387,haibane renmei,"drama, fantasy, mystery, psychological, slice of life",tv,13,8.07,120731
16916,kuroko no basket tip off,"comedy, school, shounen, sports",special,1,8.07,41760
1088,macross,"action, mecha, military, music, romance, sci-fi, space",tv,36,8.07,44157
10620,mirai nikki tv,"action, mystery, psychological, shounen, supernatural, thriller",tv,26,8.07,657190
2143,saiyuuki reload burial,"action, adventure, drama, fantasy, shoujo",ova,3,8.07,6554
6582,tentai senshi sunred 2nd season,"comedy, parody, seinen, super power",tv,26,8.07,4584
2158,terra e tv,"action, drama, military, sci-fi, space",tv,24,8.07,36941
22319,tokyo ghoul,"action, drama, horror, mystery, psychological, seinen, supernatural",tv,12,8.07,618056
11113,usagi drop specials,"josei, slice of life",special,4,8.07,36351
6586,yumeiro ptissire,"kids, school, shoujo",tv,50,8.07,36921
66,azumanga daioh,"comedy, school, slice of life",tv,26,8.06,170901
8142,colorful movie,"drama, slice of life, supernatural",movie,1,8.06,63263
6438,detective conan ova 09 the stranger in 10 years,"adventure, comedy, mystery, police, shounen",ova,1,8.06,9649
33032,drifters special edition,"action, adventure, comedy, fantasy, historical, samurai, seinen",ova,1,8.06,9807
227,flcl,"action, comedy, dementia, mecha, parody, sci-fi",ova,6,8.06,305165
73,full metal panic the second raid,"action, mecha, military",tv,13,8.06,155340
4898,kuroshitsuji,"action, comedy, demons, fantasy, historical, shounen, supernatural",tv,24,8.06,424919
19111,love live school idol project 2nd season,"music, school, slice of life",tv,13,8.06,91864
7222,macross f movie 2 sayonara no tsubasa,"action, mecha, military, music, romance, sci-fi, space",movie,1,8.06,17826
22097,magi sinbad no bouken,"action, adventure, fantasy, magic, shounen",ova,5,8.06,52351
15689,nekomonogatari kuro,"comedy, romance, supernatural",tv,4,8.06,173264
957,saiunkoku monogatari,"adventure, comedy, drama, fantasy, historical, romance",tv,39,8.06,50951
24,school rumble,"comedy, romance, school, shounen",tv,26,8.06,178553
33286,strike the blood ii,"action, ecchi, fantasy, school, shounen, supernatural, vampire",ova,8,8.05,28220
849,suzumiya haruhi no yuuutsu,"comedy, mystery, parody, school, sci-fi, slice of life",tv,14,8.06,428569
2623,flanders no inu movie,"drama, historical",movie,1,8.05,8505
268,golden boy,"adventure, comedy, ecchi",ova,6,8.05,113040
29093,grisaia no meikyuu caprice no mayu 0,drama,special,1,8.05,70039
427,kaleido star,"comedy, drama, fantasy, shoujo",tv,51,8.05,42253
4280,kara no kyoukai 4 garan no dou,"action, mystery, supernatural, thriller",movie,1,8.05,103600
18429,lupin iii vs detective conan the movie,"action, comedy, mystery, shounen",movie,1,8.05,10021
17549,non non biyori,"comedy, school, seinen, slice of life",tv,12,8.05,133475
26123,seitokai yakuindomo ova,"comedy, school, shounen, slice of life",ova,6,8.05,26361
28,yakitate japan,"comedy, shounen",tv,69,8.05,50876
9513,beelzebub,"action, comedy, demons, school, shounen, supernatural",tv,60,8.04,217752
14353,death billiards,"drama, game, mystery, psychological, thriller",movie,1,8.04,95690
8408,durarara specials,"action, comedy, supernatural",special,2,8.04,103105
13331,jormungand perfect order,"action, adventure, seinen",tv,12,8.04,81951
4985,mahou shoujo lyrical nanoha the movie 1st,"action, comedy, drama, magic, super power",movie,1,8.04,20433
29803,overlord,"action, adventure, fantasy, game, magic, supernatural",tv,13,8.04,244268
22,prince of tennis,"action, comedy, school, shounen, sports",tv,178,8.04,87643
2618,takarajima,"adventure, drama, historical, mystery",tv,26,8.04,5306
793,xxxholic movie manatsu no yoru no yume,"comedy, drama, mystery, psychological, supernatural",movie,1,8.04,41547
30279,yuru yuri sanhai,"comedy, school, shoujo ai, slice of life",tv,12,8.04,44335
28755,boruto naruto the movie,"action, comedy, martial arts, shounen, super power",movie,1,8.03,74690
10029,coquelicotzaka kara,"historical, romance, school, shoujo",movie,1,8.03,50689
2035,eikoku koi monogatari emma moldershen,"drama, historical, romance, seinen, slice of life",tv,12,8.03,11903
790,ergo proxy,"mystery, psychological, sci-fi",tv,23,8.03,265005
9289,hanasaku iroha,"comedy, drama, seinen, slice of life",tv,26,8.03,150393
15809,hataraku maousama,"comedy, demons, fantasy, romance, shounen",tv,13,8.03,409037
27989,hibike euphonium,"drama, music, school",tv,13,8.03,134694
5630,higashi no eden,"action, comedy, drama, mystery, romance, sci-fi, thriller",tv,11,8.03,276593
2829,ie naki ko remi,"adventure, drama, historical, slice of life",tv,23,8.03,6528
30831,kono subarashii sekai ni shukufuku wo,"adventure, comedy, fantasy, supernatural",tv,10,8.03,244877
416,kurenai no buta,"action, adventure, comedy, drama, historical, military, romance",movie,1,8.03,74028
85,mobile suit zeta gundam,"drama, mecha, military, sci-fi, space",tv,50,8.03,28959
30240,prison school,"comedy, ecchi, romance, school, seinen",tv,12,8.03,227734
1254,saint seiya,"adventure, fantasy, sci-fi, shounen",tv,114,8.03,70559
2605,sayonara zetsubou sensei,"comedy, parody, school",tv,12,8.03,174531
4163,seto no hanayome ova,"comedy, parody, romance, school",ova,2,8.03,31973
3228,zoku sayonara zetsubou sensei,"comedy, parody, school",tv,13,8.03,74040
1485,akachan to boku,"comedy, drama, shoujo",tv,35,8.02,8353
6351,clannad after story  mou hitotsu no sekai kyouhen,"drama, romance, school",special,1,8.02,138364
